rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affairs
4.0,22.0,2.5,1.0,midly,some college,occ3,husb_occ4,0.0
3.0,42.0,23.0,2.0,midly,advanced degree,occ4,husb_occ4,0.0
4.0,22.0,0.5,0.0,not,some college,occ3,husb_occ3,0.0
5.0,37.0,16.5,2.0,not,college,occ4,husb_occ6,0.0
5.0,22.0,6.0,0.0,midly,some college,occ3,husb_occ4,0.0
5.0,37.0,9.0,1.0,midly,some college,occ3,husb_occ5,0.0
3.0,22.0,6.0,1.0,midly,some college,occ4,husb_occ5,0.0
5.0,27.0,2.5,0.0,midly,some college,occ3,husb_occ4,0.0
5.0,27.0,6.0,2.0,fairly,some college,occ3,husb_occ5,0.0
4.0,17.5,2.5,1.0,midly,high school,occ2,husb_occ2,0.0
5.0,42.0,23.0,3.0,fairly,high school,occ3,husb_occ5,0.0
5.0,27.0,2.5,1.0,fairly,some graduate school,occ4,husb_occ4,0.0
3.0,22.0,2.5,0.0,fairly,some college,occ3,husb_occ4,0.0
5.0,27.0,2.5,2.0,midly,some college,occ3,husb_occ4,0.0
4.0,27.0,2.5,1.0,midly,college,occ4,husb_occ6,0.0
5.0,27.0,2.5,1.0,not,some college,occ2,husb_occ2,0.0
5.0,27.0,2.5,0.0,not,college,occ4,husb_occ4,0.0
5.0,27.0,2.5,0.0,strongly,some college,occ5,husb_occ5,0.0
5.0,32.0,9.0,2.0,fairly,college,occ4,husb_occ2,0.0
5.0,42.0,23.0,1.0,fairly,some college,occ2,husb_occ5,0.0
4.0,32.0,9.0,2.0,not,some graduate school,occ4,husb_occ4,0.0
4.0,22.0,2.5,0.0,fairly,some college,occ3,husb_occ1,0.0
4.0,27.0,6.0,1.0,fairly,some graduate school,occ4,husb_occ4,0.0
5.0,22.0,2.5,0.0,not,some college,occ4,husb_occ2,0.0
5.0,22.0,2.5,0.0,not,high school,occ3,husb_occ5,0.0
4.0,27.0,2.5,1.0,midly,some college,occ5,husb_occ5,0.0
4.0,22.0,2.5,0.0,not,some college,occ3,husb_occ4,0.0
4.0,27.0,6.0,0.0,fairly,advanced degree,occ6,husb_occ6,0.0
5.0,27.0,2.5,0.0,midly,some college,occ5,husb_occ4,0.0
5.0,32.0,16.5,2.0,fairly,high school,occ3,husb_occ2,0.0
5.0,32.0,13.0,0.0,not,college,occ4,husb_occ6,0.0
4.0,27.0,9.0,0.0,strongly,some college,occ3,husb_occ4,0.0
5.0,37.0,16.5,2.0,midly,college,occ4,husb_occ5,0.0
5.0,32.0,16.5,4.0,midly,college,occ4,husb_occ5,0.0
5.0,27.0,6.0,0.0,midly,college,occ3,husb_occ5,0.0
5.0,27.0,6.0,2.0,not,college,occ3,husb_occ5,0.0
5.0,22.0,2.5,1.0,strongly,some college,occ2,husb_occ4,0.0
3.0,32.0,2.5,1.0,midly,some college,occ3,husb_occ3,0.0
5.0,22.0,6.0,0.0,midly,high school,occ2,husb_occ2,0.0
5.0,42.0,23.0,2.0,midly,high school,occ4,husb_occ4,0.0
5.0,22.0,2.5,0.0,fairly,college,occ3,husb_occ2,0.0
4.0,37.0,9.0,2.0,fairly,advanced degree,occ4,husb_occ2,0.0
5.0,32.0,13.0,2.0,not,college,occ4,husb_occ5,0.0
5.0,42.0,23.0,1.0,strongly,advanced degree,occ4,husb_occ4,0.0
5.0,27.0,6.0,0.0,fairly,some college,occ4,husb_occ5,0.0
3.0,42.0,23.0,2.0,midly,some graduate school,occ3,husb_occ4,0.0
4.0,22.0,2.5,1.0,not,some college,occ3,husb_occ4,0.0
4.0,37.0,16.5,3.0,midly,some college,occ3,husb_occ3,0.0
4.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ3,0.0
3.0,27.0,6.0,0.0,not,college,occ5,husb_occ5,0.0
4.0,27.0,9.0,2.0,fairly,some graduate school,occ6,husb_occ6,0.0
4.0,37.0,16.5,2.0,strongly,some college,occ5,husb_occ5,0.0
5.0,27.0,2.5,0.0,strongly,college,occ4,husb_occ6,0.0
5.0,42.0,23.0,2.0,fairly,high school,occ2,husb_occ4,0.0
4.0,32.0,13.0,1.0,fairly,some college,occ4,husb_occ4,0.0
5.0,42.0,23.0,5.5,fairly,high school,occ3,husb_occ5,0.0
5.0,22.0,0.5,0.0,fairly,college,occ3,husb_occ2,0.0
5.0,27.0,2.5,1.0,not,some college,occ3,husb_occ5,0.0
3.0,27.0,9.0,1.0,midly,high school,occ3,husb_occ4,0.0
5.0,42.0,13.0,5.5,midly,high school,occ3,husb_occ5,0.0
4.0,27.0,6.0,1.0,fairly,high school,occ3,husb_occ2,0.0
5.0,22.0,2.5,0.0,fairly,some college,occ3,husb_occ2,0.0
4.0,32.0,13.0,2.0,midly,some college,occ3,husb_occ5,0.0
4.0,42.0,23.0,2.0,midly,some college,occ3,husb_occ4,0.0
4.0,37.0,23.0,5.5,strongly,high school,occ3,husb_occ5,0.0
3.0,22.0,2.5,0.0,midly,some college,occ4,husb_occ2,0.0
5.0,27.0,6.0,2.0,not,advanced degree,occ5,husb_occ5,0.0
4.0,27.0,2.5,2.0,midly,college,occ4,husb_occ6,0.0
4.0,22.0,0.5,0.0,not,college,occ4,husb_occ2,0.0
2.0,32.0,16.5,4.0,midly,some college,occ4,husb_occ2,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ4,0.0
5.0,22.0,2.5,0.0,strongly,college,occ2,husb_occ4,0.0
2.0,27.0,2.5,2.0,strongly,high school,occ2,husb_occ4,0.0
4.0,27.0,2.5,1.0,midly,some college,occ5,husb_occ2,0.0
5.0,22.0,2.5,0.0,fairly,college,occ3,husb_occ4,0.0
5.0,27.0,16.5,3.0,midly,some college,occ2,husb_occ4,0.0
4.0,22.0,2.5,0.0,strongly,college,occ3,husb_occ3,0.0
5.0,42.0,23.0,5.5,strongly,some college,occ3,husb_occ5,0.0
3.0,27.0,6.0,3.0,fairly,some college,occ4,husb_occ2,0.0
5.0,27.0,2.5,2.0,not,some college,occ4,husb_occ6,0.0
5.0,27.0,6.0,1.0,fairly,some college,occ5,husb_occ5,0.0
4.0,27.0,16.5,2.0,fairly,some college,occ3,husb_occ5,0.0
2.0,27.0,2.5,1.0,midly,some college,occ3,husb_occ3,0.0
2.0,32.0,13.0,2.0,not,high school,occ2,husb_occ2,0.0
5.0,37.0,16.5,5.5,midly,high school,occ3,husb_occ5,0.0
5.0,42.0,23.0,3.0,fairly,high school,occ2,husb_occ2,0.0
4.0,42.0,23.0,2.0,midly,some college,occ3,husb_occ3,0.0
5.0,22.0,2.5,1.0,midly,high school,occ3,husb_occ4,0.0
5.0,27.0,13.0,2.0,midly,some college,occ3,husb_occ4,0.0
5.0,32.0,6.0,2.0,strongly,advanced degree,occ6,husb_occ6,0.0
4.0,42.0,23.0,4.0,strongly,some college,occ4,husb_occ4,0.0
5.0,37.0,16.5,2.0,midly,some college,occ3,husb_occ5,0.0
4.0,22.0,2.5,0.0,not,high school,occ3,husb_occ3,0.0
4.0,22.0,2.5,0.0,strongly,some college,occ3,husb_occ5,0.0
3.0,22.0,6.0,1.0,fairly,high school,occ3,husb_occ2,0.0
4.0,27.0,6.0,2.0,fairly,some college,occ3,husb_occ3,0.0
4.0,37.0,16.5,3.0,fairly,some college,occ4,husb_occ3,0.0
2.0,42.0,13.0,0.0,midly,high school,occ3,husb_occ4,0.0
5.0,27.0,2.5,0.0,fairly,some college,occ3,husb_occ3,0.0
4.0,27.0,6.0,1.0,fairly,some college,occ3,husb_occ4,0.0
4.0,27.0,9.0,2.0,midly,high school,occ3,husb_occ5,0.0
5.0,22.0,2.5,0.0,not,college,occ6,husb_occ4,0.0
4.0,42.0,23.0,3.0,midly,some college,occ3,husb_occ5,0.0
4.0,32.0,9.0,3.0,midly,college,occ3,husb_occ5,0.0
4.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ2,0.0
4.0,27.0,6.0,2.0,strongly,some graduate school,occ4,husb_occ2,0.0
5.0,27.0,2.5,0.0,fairly,advanced degree,occ5,husb_occ6,0.0
5.0,27.0,6.0,0.0,strongly,some college,occ3,husb_occ4,0.0
5.0,37.0,16.5,2.0,midly,high school,occ3,husb_occ4,0.0
4.0,37.0,16.5,2.0,midly,some college,occ4,husb_occ4,0.0
4.0,27.0,2.5,0.0,not,some graduate school,occ4,husb_occ1,0.0
4.0,27.0,13.0,2.0,midly,high school,occ3,husb_occ4,0.0
3.0,22.0,2.5,0.0,not,high school,occ3,husb_occ4,0.0
3.0,37.0,16.5,2.0,fairly,high school,occ3,husb_occ4,0.0
3.0,22.0,2.5,0.0,not,some college,occ3,husb_occ1,0.0
4.0,27.0,2.5,1.0,not,some graduate school,occ4,husb_occ4,0.0
5.0,32.0,13.0,2.0,fairly,high school,occ3,husb_occ5,0.0
5.0,42.0,13.0,0.0,fairly,high school,occ5,husb_occ2,0.0
4.0,42.0,23.0,2.0,midly,high school,occ4,husb_occ4,0.0
4.0,27.0,9.0,2.0,midly,some college,occ2,husb_occ3,0.0
5.0,22.0,2.5,0.0,not,some college,occ3,husb_occ1,0.0
5.0,27.0,6.0,2.0,fairly,college,occ5,husb_occ4,0.0
3.0,22.0,2.5,1.0,strongly,some college,occ2,husb_occ2,0.0
4.0,32.0,16.5,3.0,midly,some college,occ3,husb_occ5,0.0
5.0,27.0,2.5,1.0,fairly,some graduate school,occ1,husb_occ6,0.0
4.0,27.0,6.0,0.0,midly,some graduate school,occ4,husb_occ4,0.0
5.0,42.0,23.0,3.0,fairly,some college,occ3,husb_occ5,0.0
5.0,27.0,2.5,0.0,not,advanced degree,occ4,husb_occ5,0.0
4.0,37.0,16.5,4.0,midly,some college,occ1,husb_occ4,0.0
5.0,17.5,0.5,0.0,fairly,high school,occ3,husb_occ4,0.0
5.0,42.0,23.0,3.0,not,advanced degree,occ4,husb_occ6,0.0
5.0,32.0,13.0,2.0,strongly,some college,occ3,husb_occ5,0.0
4.0,37.0,16.5,4.0,midly,some college,occ2,husb_occ4,0.0
5.0,32.0,16.5,2.0,midly,some college,occ3,husb_occ4,0.0
5.0,32.0,9.0,2.0,midly,high school,occ4,husb_occ2,0.0
5.0,42.0,23.0,5.5,fairly,high school,occ5,husb_occ4,0.0
5.0,42.0,23.0,5.5,not,high school,occ3,husb_occ5,0.0
5.0,27.0,6.0,0.0,not,high school,occ3,husb_occ4,0.0
4.0,27.0,6.0,0.0,midly,some college,occ2,husb_occ2,0.0
4.0,22.0,6.0,2.0,midly,high school,occ2,husb_occ4,0.0
5.0,22.0,0.5,0.0,fairly,high school,occ2,husb_occ2,0.0
3.0,32.0,6.0,0.0,not,advanced degree,occ4,husb_occ2,0.0
5.0,37.0,16.5,3.0,fairly,college,occ4,husb_occ4,0.0
5.0,42.0,23.0,1.0,fairly,college,occ5,husb_occ5,0.0
5.0,27.0,0.5,0.0,fairly,advanced degree,occ4,husb_occ4,0.0
4.0,27.0,9.0,2.0,not,high school,occ4,husb_occ5,0.0
5.0,42.0,23.0,5.5,midly,some college,occ4,husb_occ4,0.0
4.0,42.0,23.0,3.0,midly,some college,occ3,husb_occ3,0.0
4.0,37.0,16.5,4.0,fairly,some college,occ2,husb_occ4,0.0
4.0,27.0,9.0,1.0,strongly,high school,occ4,husb_occ5,0.0
4.0,22.0,2.5,0.0,midly,high school,occ3,husb_occ3,0.0
5.0,32.0,9.0,2.0,midly,college,occ3,husb_occ2,0.0
4.0,22.0,2.5,0.0,not,some college,occ2,husb_occ2,0.0
4.0,32.0,6.0,1.0,strongly,some graduate school,occ4,husb_occ6,0.0
5.0,22.0,6.0,1.0,midly,high school,occ2,husb_occ4,0.0
5.0,32.0,13.0,1.0,fairly,college,occ5,husb_occ6,0.0
5.0,27.0,9.0,0.0,strongly,some college,occ3,husb_occ5,0.0
5.0,27.0,13.0,2.0,fairly,some graduate school,occ4,husb_occ4,0.0
4.0,27.0,6.0,0.0,fairly,some college,occ3,husb_occ6,0.0
4.0,32.0,9.0,2.0,strongly,college,occ4,husb_occ5,0.0
4.0,37.0,23.0,5.5,midly,some college,occ4,husb_occ4,0.0
2.0,22.0,6.0,0.0,midly,some college,occ3,husb_occ5,0.0
4.0,22.0,2.5,0.0,fairly,college,occ4,husb_occ3,0.0
3.0,27.0,9.0,3.0,strongly,some college,occ2,husb_occ2,0.0
5.0,37.0,16.5,3.0,fairly,some college,occ3,husb_occ3,0.0
3.0,37.0,23.0,4.0,midly,some college,occ5,husb_occ4,0.0
1.0,42.0,13.0,2.0,not,some college,occ5,husb_occ5,0.0
5.0,17.5,0.5,0.0,strongly,high school,occ1,husb_occ4,0.0
4.0,32.0,23.0,3.0,midly,grade school,occ2,husb_occ6,0.0
5.0,37.0,13.0,2.0,midly,college,occ5,husb_occ2,0.0
5.0,22.0,2.5,0.0,fairly,some graduate school,occ5,husb_occ5,0.0
5.0,22.0,2.5,1.0,fairly,some college,occ3,husb_occ5,0.0
4.0,42.0,23.0,4.0,midly,some college,occ6,husb_occ2,0.0
2.0,42.0,16.5,2.0,fairly,some college,occ3,husb_occ5,0.0
5.0,27.0,2.5,1.0,fairly,college,occ4,husb_occ2,0.0
5.0,22.0,2.5,0.0,fairly,some college,occ3,husb_occ4,0.0
4.0,27.0,2.5,1.0,midly,some college,occ3,husb_occ3,0.0
4.0,42.0,23.0,2.0,fairly,college,occ3,husb_occ6,0.0
4.0,37.0,23.0,3.0,midly,high school,occ2,husb_occ2,0.0
4.0,32.0,9.0,3.0,fairly,college,occ4,husb_occ4,0.0
3.0,27.0,6.0,0.0,midly,some college,occ4,husb_occ2,0.0
4.0,27.0,2.5,0.0,not,college,occ4,husb_occ2,0.0
4.0,27.0,9.0,2.0,fairly,some college,occ3,husb_occ4,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ1,0.0
5.0,27.0,6.0,2.0,fairly,high school,occ2,husb_occ2,0.0
4.0,27.0,6.0,0.0,strongly,grade school,occ2,husb_occ2,0.0
4.0,32.0,13.0,3.0,midly,some college,occ3,husb_occ5,0.0
1.0,42.0,23.0,3.0,fairly,high school,occ2,husb_occ3,0.0
3.0,22.0,2.5,1.0,fairly,high school,occ3,husb_occ2,0.0
4.0,27.0,16.5,2.0,not,high school,occ2,husb_occ4,0.0
3.0,22.0,2.5,0.0,fairly,some college,occ4,husb_occ5,0.0
4.0,22.0,2.5,1.0,not,some college,occ4,husb_occ4,0.0
5.0,27.0,6.0,2.0,midly,some college,occ1,husb_occ2,0.0
4.0,27.0,9.0,4.0,fairly,some college,occ2,husb_occ5,0.0
4.0,22.0,0.5,0.0,fairly,some graduate school,occ4,husb_occ1,0.0
4.0,27.0,2.5,1.0,fairly,college,occ4,husb_occ2,0.0
5.0,22.0,2.5,1.0,midly,some college,occ2,husb_occ2,0.0
5.0,22.0,0.5,0.0,fairly,some college,occ3,husb_occ5,0.0
5.0,32.0,16.5,4.0,midly,some college,occ4,husb_occ6,0.0
4.0,22.0,2.5,0.0,not,college,occ2,husb_occ5,0.0
3.0,27.0,9.0,2.0,midly,some college,occ3,husb_occ5,0.0
5.0,22.0,0.5,0.0,fairly,some graduate school,occ4,husb_occ5,0.0
4.0,42.0,13.0,2.0,fairly,college,occ5,husb_occ5,0.0
5.0,27.0,2.5,0.0,fairly,college,occ4,husb_occ5,0.0
4.0,27.0,6.0,0.0,fairly,college,occ4,husb_occ2,0.0
5.0,22.0,2.5,1.0,not,college,occ3,husb_occ2,0.0
5.0,32.0,16.5,2.0,midly,some college,occ5,husb_occ5,0.0
5.0,27.0,6.0,0.0,fairly,high school,occ3,husb_occ2,0.0
5.0,37.0,16.5,2.0,not,some college,occ5,husb_occ2,0.0
3.0,27.0,6.0,0.0,midly,college,occ5,husb_occ4,0.0
5.0,32.0,9.0,2.0,midly,high school,occ3,husb_occ2,0.0
4.0,27.0,13.0,2.0,not,some college,occ4,husb_occ4,0.0
5.0,22.0,2.5,0.0,not,high school,occ2,husb_occ4,0.0
5.0,27.0,2.5,0.0,fairly,some college,occ3,husb_occ5,0.0
2.0,22.0,2.5,1.0,fairly,college,occ3,husb_occ2,0.0
5.0,42.0,13.0,1.0,fairly,high school,occ2,husb_occ6,0.0
3.0,32.0,16.5,3.0,fairly,some college,occ3,husb_occ5,0.0
4.0,27.0,6.0,2.0,midly,some college,occ2,husb_occ3,0.0
5.0,42.0,23.0,2.0,midly,some college,occ3,husb_occ2,0.0
4.0,42.0,23.0,3.0,strongly,college,occ3,husb_occ5,0.0
4.0,37.0,16.5,1.0,midly,high school,occ2,husb_occ4,0.0
4.0,32.0,16.5,3.0,strongly,high school,occ2,husb_occ2,0.0
5.0,22.0,2.5,2.0,not,some college,occ3,husb_occ4,0.0
3.0,27.0,6.0,0.0,not,some college,occ3,husb_occ4,0.0
5.0,32.0,16.5,3.0,not,high school,occ2,husb_occ5,0.0
5.0,27.0,9.0,2.0,midly,some college,occ3,husb_occ5,0.0
5.0,27.0,6.0,2.0,midly,high school,occ2,husb_occ2,0.0
4.0,27.0,6.0,1.0,midly,some college,occ4,husb_occ5,0.0
5.0,27.0,16.5,1.0,midly,some college,occ3,husb_occ2,0.0
5.0,17.5,0.5,0.0,fairly,some college,occ3,husb_occ5,0.0
4.0,42.0,23.0,2.0,not,high school,occ3,husb_occ4,0.0
4.0,37.0,16.5,3.0,not,high school,occ4,husb_occ4,0.0
5.0,42.0,23.0,3.0,midly,some college,occ5,husb_occ4,0.0
5.0,27.0,2.5,0.0,not,college,occ3,husb_occ2,0.0
4.0,37.0,23.0,3.0,midly,high school,occ3,husb_occ5,0.0
5.0,27.0,2.5,0.0,midly,some college,occ5,husb_occ1,0.0
3.0,17.5,2.5,0.0,midly,high school,occ1,husb_occ2,0.0
4.0,42.0,23.0,1.0,fairly,high school,occ3,husb_occ3,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ4,0.0
3.0,22.0,2.5,1.0,fairly,some college,occ5,husb_occ4,0.0
5.0,17.5,0.5,0.0,not,high school,occ3,husb_occ2,0.0
5.0,32.0,6.0,1.0,not,some graduate school,occ4,husb_occ6,0.0
3.0,27.0,2.5,0.0,not,some graduate school,occ4,husb_occ2,0.0
3.0,37.0,16.5,3.0,strongly,some college,occ4,husb_occ6,0.0
5.0,22.0,2.5,0.0,midly,college,occ4,husb_occ5,0.0
5.0,22.0,2.5,0.0,midly,college,occ4,husb_occ4,0.0
5.0,32.0,16.5,3.0,strongly,some college,occ4,husb_occ5,0.0
4.0,27.0,6.0,1.0,not,some college,occ3,husb_occ5,0.0
4.0,22.0,0.5,0.0,fairly,college,occ4,husb_occ1,0.0
4.0,22.0,2.5,0.0,strongly,some college,occ3,husb_occ5,0.0
4.0,32.0,16.5,2.0,fairly,high school,occ3,husb_occ4,0.0
4.0,22.0,2.5,0.0,not,high school,occ2,husb_occ4,0.0
3.0,27.0,2.5,0.0,midly,high school,occ3,husb_occ1,0.0
4.0,22.0,2.5,0.0,not,college,occ3,husb_occ4,0.0
4.0,27.0,6.0,1.0,midly,some college,occ5,husb_occ5,0.0
4.0,32.0,16.5,4.0,strongly,some college,occ3,husb_occ5,0.0
1.0,27.0,6.0,0.0,midly,some college,occ4,husb_occ5,0.0
5.0,27.0,6.0,2.0,strongly,some college,occ3,husb_occ2,0.0
5.0,32.0,16.5,3.0,not,high school,occ2,husb_occ5,0.0
5.0,22.0,2.5,0.0,fairly,high school,occ5,husb_occ4,0.0
4.0,27.0,0.5,0.0,midly,some college,occ3,husb_occ5,0.0
4.0,17.5,2.5,1.0,not,high school,occ2,husb_occ4,0.0
5.0,42.0,23.0,2.0,fairly,some college,occ3,husb_occ5,0.0
4.0,37.0,9.0,1.0,fairly,high school,occ2,husb_occ5,0.0
5.0,42.0,23.0,3.0,fairly,college,occ3,husb_occ3,0.0
5.0,22.0,2.5,0.0,midly,some college,occ1,husb_occ4,0.0
5.0,42.0,23.0,3.0,fairly,high school,occ4,husb_occ5,0.0
3.0,22.0,2.5,0.0,strongly,some college,occ3,husb_occ5,0.0
5.0,27.0,9.0,2.0,midly,high school,occ3,husb_occ3,0.0
4.0,37.0,16.5,2.0,strongly,some college,occ4,husb_occ4,0.0
4.0,42.0,23.0,3.0,not,high school,occ3,husb_occ5,0.0
4.0,27.0,16.5,2.0,fairly,college,occ3,husb_occ4,0.0
5.0,32.0,2.5,0.0,strongly,some graduate school,occ5,husb_occ4,0.0
5.0,27.0,9.0,1.0,midly,high school,occ3,husb_occ5,0.0
5.0,27.0,6.0,0.0,not,some college,occ3,husb_occ4,0.0
1.0,37.0,13.0,2.0,not,some graduate school,occ4,husb_occ4,0.0
2.0,17.5,0.5,0.0,midly,high school,occ3,husb_occ2,0.0
5.0,27.0,6.0,2.0,midly,some college,occ3,husb_occ3,0.0
4.0,42.0,23.0,3.0,midly,high school,occ5,husb_occ6,0.0
5.0,32.0,23.0,3.0,midly,high school,occ3,husb_occ4,0.0
4.0,32.0,13.0,3.0,midly,some college,occ4,husb_occ6,0.0
4.0,17.5,0.5,0.0,midly,college,occ4,husb_occ4,0.0
5.0,27.0,0.5,0.0,fairly,some college,occ2,husb_occ2,0.0
4.0,27.0,6.0,0.0,midly,college,occ4,husb_occ4,0.0
5.0,32.0,13.0,3.0,fairly,college,occ4,husb_occ5,0.0
4.0,22.0,2.5,0.0,not,some graduate school,occ4,husb_occ5,0.0
5.0,32.0,2.5,0.0,not,advanced degree,occ2,husb_occ1,0.0
2.0,32.0,16.5,3.0,strongly,high school,occ5,husb_occ5,0.0
3.0,32.0,9.0,0.0,strongly,advanced degree,occ4,husb_occ4,0.0
3.0,22.0,0.5,0.0,midly,some graduate school,occ1,husb_occ5,0.0
4.0,27.0,9.0,2.0,midly,high school,occ3,husb_occ2,0.0
5.0,42.0,23.0,3.0,fairly,high school,occ5,husb_occ4,0.0
5.0,22.0,2.5,0.0,fairly,college,occ4,husb_occ5,0.0
5.0,22.0,2.5,1.0,not,some college,occ2,husb_occ2,0.0
5.0,42.0,23.0,3.0,midly,high school,occ5,husb_occ5,0.0
5.0,37.0,16.5,4.0,fairly,advanced degree,occ4,husb_occ4,0.0
4.0,22.0,2.5,1.0,fairly,high school,occ3,husb_occ4,0.0
3.0,27.0,6.0,1.0,not,some graduate school,occ5,husb_occ6,0.0
2.0,27.0,2.5,0.0,fairly,high school,occ3,husb_occ2,0.0
4.0,22.0,6.0,2.0,midly,high school,occ4,husb_occ4,0.0
5.0,27.0,9.0,0.0,not,some graduate school,occ4,husb_occ6,0.0
4.0,22.0,2.5,2.0,midly,high school,occ3,husb_occ2,0.0
4.0,22.0,2.5,1.0,midly,high school,occ3,husb_occ1,0.0
4.0,42.0,23.0,2.0,midly,high school,occ2,husb_occ5,0.0
3.0,32.0,6.0,0.0,not,college,occ4,husb_occ4,0.0
5.0,22.0,2.5,1.0,fairly,some graduate school,occ4,husb_occ4,0.0
5.0,22.0,2.5,0.0,midly,high school,occ4,husb_occ1,0.0
4.0,37.0,23.0,2.0,fairly,advanced degree,occ4,husb_occ4,0.0
3.0,27.0,6.0,1.0,midly,high school,occ4,husb_occ2,0.0
5.0,32.0,13.0,3.0,midly,some college,occ4,husb_occ5,0.0
4.0,32.0,16.5,2.0,midly,some college,occ3,husb_occ4,0.0
5.0,42.0,23.0,3.0,midly,some college,occ3,husb_occ4,0.0
4.0,32.0,13.0,2.0,strongly,some college,occ2,husb_occ4,0.0
4.0,32.0,6.0,0.0,midly,some college,occ3,husb_occ5,0.0
4.0,42.0,23.0,2.0,fairly,some college,occ5,husb_occ5,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ2,0.0
4.0,27.0,6.0,0.0,not,college,occ3,husb_occ2,0.0
5.0,27.0,2.5,0.0,strongly,some college,occ3,husb_occ6,0.0
2.0,22.0,2.5,0.0,fairly,college,occ4,husb_occ5,0.0
5.0,27.0,6.0,1.0,midly,college,occ4,husb_occ6,0.0
5.0,27.0,6.0,0.0,midly,some graduate school,occ4,husb_occ6,0.0
5.0,27.0,6.0,1.0,midly,high school,occ5,husb_occ5,0.0
4.0,22.0,2.5,0.0,midly,college,occ3,husb_occ4,0.0
4.0,27.0,9.0,1.0,not,some college,occ3,husb_occ4,0.0
4.0,32.0,6.0,2.0,not,some graduate school,occ4,husb_occ4,0.0
5.0,22.0,0.5,0.0,midly,some college,occ3,husb_occ1,0.0
5.0,22.0,2.5,2.0,fairly,some college,occ4,husb_occ4,0.0
4.0,22.0,2.5,0.0,fairly,high school,occ3,husb_occ4,0.0
4.0,32.0,16.5,2.0,midly,grade school,occ3,husb_occ5,0.0
5.0,27.0,6.0,0.0,not,some college,occ3,husb_occ5,0.0
5.0,22.0,6.0,2.0,fairly,high school,occ2,husb_occ4,0.0
5.0,22.0,2.5,1.0,fairly,college,occ4,husb_occ5,0.0
4.0,27.0,2.5,0.0,fairly,some graduate school,occ4,husb_occ4,0.0
5.0,27.0,2.5,0.0,strongly,advanced degree,occ4,husb_occ4,0.0
5.0,27.0,6.0,2.0,strongly,high school,occ2,husb_occ5,0.0
5.0,22.0,0.5,0.0,midly,some college,occ2,husb_occ5,0.0
5.0,22.0,2.5,2.0,midly,high school,occ2,husb_occ2,0.0
5.0,27.0,2.5,0.0,strongly,some college,occ3,husb_occ4,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ3,0.0
5.0,17.5,0.5,0.0,strongly,high school,occ2,husb_occ4,0.0
5.0,32.0,13.0,2.0,midly,some college,occ5,husb_occ4,0.0
3.0,27.0,6.0,0.0,midly,high school,occ5,husb_occ5,0.0
4.0,37.0,16.5,3.0,fairly,high school,occ3,husb_occ5,0.0
5.0,32.0,13.0,2.0,midly,some graduate school,occ4,husb_occ3,0.0
4.0,22.0,2.5,1.0,fairly,some college,occ4,husb_occ4,0.0
5.0,27.0,2.5,0.0,midly,some college,occ5,husb_occ5,0.0
5.0,32.0,9.0,2.0,strongly,college,occ4,husb_occ5,0.0
4.0,27.0,6.0,1.0,midly,some college,occ2,husb_occ2,0.0
4.0,27.0,6.0,1.0,midly,some college,occ2,husb_occ3,0.0
5.0,32.0,2.5,0.0,fairly,some college,occ4,husb_occ4,0.0
5.0,22.0,0.5,0.0,not,some college,occ5,husb_occ6,0.0
4.0,27.0,2.5,0.0,midly,some college,occ2,husb_occ2,0.0
4.0,22.0,2.5,0.0,fairly,college,occ4,husb_occ1,0.0
5.0,42.0,16.5,3.0,fairly,some college,occ3,husb_occ4,0.0
5.0,42.0,16.5,2.0,strongly,some college,occ3,husb_occ4,0.0
5.0,22.0,0.5,0.0,fairly,some college,occ3,husb_occ3,0.0
4.0,22.0,2.5,1.0,not,some college,occ2,husb_occ5,0.0
5.0,42.0,23.0,5.5,midly,high school,occ2,husb_occ2,0.0
5.0,27.0,2.5,0.0,midly,college,occ3,husb_occ6,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ3,0.0
4.0,22.0,0.5,0.0,fairly,some college,occ3,husb_occ5,0.0
5.0,27.0,6.0,0.0,midly,some college,occ4,husb_occ1,0.0
5.0,27.0,6.0,0.0,strongly,some graduate school,occ4,husb_occ4,0.0
5.0,37.0,23.0,2.0,fairly,some graduate school,occ4,husb_occ4,0.0
4.0,27.0,6.0,2.0,fairly,some college,occ4,husb_occ4,0.0
4.0,22.0,2.5,0.0,not,high school,occ3,husb_occ3,0.0
5.0,37.0,13.0,2.0,midly,some college,occ5,husb_occ2,0.0
4.0,17.5,0.5,0.0,strongly,high school,occ2,husb_occ5,0.0
4.0,22.0,2.5,1.0,not,some college,occ3,husb_occ2,0.0
5.0,27.0,2.5,0.0,not,some graduate school,occ4,husb_occ5,0.0
5.0,22.0,2.5,0.0,midly,some college,occ3,husb_occ4,0.0
4.0,27.0,6.0,1.0,fairly,college,occ3,husb_occ1,0.0
